"","Sample","Date","Time.bottom","Depth","Latitude","Longitude","Site","Location","Status","Filename","Image row","Image col","Broad","Morphology","Type","FOV","CODE","Radius","pa"
"2380",97,20210302,1899-12-30 12:35:53,16.7,-33.5949,115.2038,NA,"Geographe",NA,"97.jpg",675,1456,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,46.7,1
"2381",97,20210302,1899-12-30 12:35:53,16.7,-33.5949,115.2038,NA,"Geographe",NA,"97.jpg",642,294,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,72,1
"2382",97,20210302,1899-12-30 12:35:53,16.7,-33.5949,115.2038,NA,"Geographe",NA,"97.jpg",875,1116,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,35.1,1
"2383",97,20210302,1899-12-30 12:35:53,16.7,-33.5949,115.2038,NA,"Geographe",NA,"97.jpg",852,1665,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,72.6,1
"2384",97,20210302,1899-12-30 12:35:53,16.7,-33.5949,115.2038,NA,"Geographe",NA,"97.jpg",614,884,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,14.5,1
"2385",97,20210302,1899-12-30 12:35:53,16.7,-33.5949,115.2038,NA,"Geographe",NA,"97.jpg",621,1188,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,19.7,1
"2386",97,20210302,1899-12-30 12:35:53,16.7,-33.5949,115.2038,NA,"Geographe",NA,"97.jpg",423,1053,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,12.4,1
"2387",97,20210302,1899-12-30 12:35:53,16.7,-33.5949,115.2038,NA,"Geographe",NA,"97.jpg",698,1055,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,16.5,1
"2388",97,20210302,1899-12-30 12:35:53,16.7,-33.5949,115.2038,NA,"Geographe",NA,"97.jpg",70,1479,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,66.3,1
"2389",97,20210302,1899-12-30 12:35:53,16.7,-33.5949,115.2038,NA,"Geographe",NA,"97.jpg",67,1394,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,60.9,1
"2390",97,20210302,1899-12-30 12:35:53,16.7,-33.5949,115.2038,NA,"Geographe",NA,"97.jpg",452,1272,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,27.8,1
"2391",97,20210302,1899-12-30 12:35:53,16.7,-33.5949,115.2038,NA,"Geographe",NA,"97.jpg",490,785,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,22.8,1
"2392",97,20210302,1899-12-30 12:35:53,16.7,-33.5949,115.2038,NA,"Geographe",NA,"97.jpg",651,975,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,11.6,1
"2393",97,20210302,1899-12-30 12:35:53,16.7,-33.5949,115.2038,NA,"Geographe",NA,"97.jpg",506,635,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,37.4,1
"2394",97,20210302,1899-12-30 12:35:53,16.7,-33.5949,115.2038,NA,"Geographe",NA,"97.jpg",637,1208,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,22.2,1
"2395",97,20210302,1899-12-30 12:35:53,16.7,-33.5949,115.2038,NA,"Geographe",NA,"97.jpg",792,1798,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,82.7,1
"2396",97,20210302,1899-12-30 12:35:53,16.7,-33.5949,115.2038,NA,"Geographe",NA,"97.jpg",214,60,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,100,1
"2397",97,20210302,1899-12-30 12:35:53,16.7,-33.5949,115.2038,NA,"Geographe",NA,"97.jpg",672,38,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,97.7,1
"2398",97,20210302,1899-12-30 12:35:53,16.7,-33.5949,115.2038,NA,"Geographe",NA,"97.jpg",278,1757,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,79.2,1
"2399",97,20210302,1899-12-30 12:35:53,16.7,-33.5949,115.2038,NA,"Geographe",NA,"97.jpg",155,559,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,59,1
"2400",97,20210302,1899-12-30 12:35:53,16.7,-33.5949,115.2038,NA,"Geographe",NA,"97.jpg",975,562,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,62.2,1
"2401",98,20210302,1899-12-30 14:42:33,24.3,-33.5733,115.2215,NA,"Geographe",NA,"98.jpg",367,605,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,45.8,1
"2402",98,20210302,1899-12-30 14:42:33,24.3,-33.5733,115.2215,NA,"Geographe",NA,"98.jpg",103,1866,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,91.9,1
"2403",98,20210302,1899-12-30 14:42:33,24.3,-33.5733,115.2215,NA,"Geographe",NA,"98.jpg",697,1376,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,40.9,1
"2404",98,20210302,1899-12-30 14:42:33,24.3,-33.5733,115.2215,NA,"Geographe",NA,"98.jpg",553,310,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,74.8,1
"2405",98,20210302,1899-12-30 14:42:33,24.3,-33.5733,115.2215,NA,"Geographe",NA,"98.jpg",188,1845,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,86.8,1
"2406",98,20210302,1899-12-30 14:42:33,24.3,-33.5733,115.2215,NA,"Geographe",NA,"98.jpg",56,638,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,59.2,1
"2407",98,20210302,1899-12-30 14:42:33,24.3,-33.5733,115.2215,NA,"Geographe",NA,"98.jpg",606,1089,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,14.2,1
"2408",98,20210302,1899-12-30 14:42:33,24.3,-33.5733,115.2215,NA,"Geographe",NA,"98.jpg",871,648,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,56.8,1
"2409",98,20210302,1899-12-30 14:42:33,24.3,-33.5733,115.2215,NA,"Geographe",NA,"98.jpg",232,1676,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,69.1,1
"2410",98,20210302,1899-12-30 14:42:33,24.3,-33.5733,115.2215,NA,"Geographe",NA,"98.jpg",736,838,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,33.7,1
"2411",98,20210302,1899-12-30 14:42:33,24.3,-33.5733,115.2215,NA,"Geographe",NA,"98.jpg",220,750,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,39.4,1
"2412",98,20210302,1899-12-30 14:42:33,24.3,-33.5733,115.2215,NA,"Geographe",NA,"98.jpg",209,711,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,43.1,1
"2413",98,20210302,1899-12-30 14:42:33,24.3,-33.5733,115.2215,NA,"Geographe",NA,"98.jpg",518,1738,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,71,1
"2414",98,20210302,1899-12-30 14:42:33,24.3,-33.5733,115.2215,NA,"Geographe",NA,"98.jpg",517,874,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,17.6,1
"2415",98,20210302,1899-12-30 14:42:33,24.3,-33.5733,115.2215,NA,"Geographe",NA,"98.jpg",555,1245,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,22.2,1
"2416",98,20210302,1899-12-30 14:42:33,24.3,-33.5733,115.2215,NA,"Geographe",NA,"98.jpg",322,1497,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,48.8,1
"2417",98,20210302,1899-12-30 14:42:33,24.3,-33.5733,115.2215,NA,"Geographe",NA,"98.jpg",400,901,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,16.2,1
"2418",98,20210302,1899-12-30 14:42:33,24.3,-33.5733,115.2215,NA,"Geographe",NA,"98.jpg",639,388,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,68.6,1
"2419",98,20210302,1899-12-30 14:42:33,24.3,-33.5733,115.2215,NA,"Geographe",NA,"98.jpg",1014,1539,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,74.6,1
"2420",98,20210302,1899-12-30 14:42:33,24.3,-33.5733,115.2215,NA,"Geographe",NA,"98.jpg",752,165,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,93.6,1
"2421",98,20210302,1899-12-30 14:42:33,24.3,-33.5733,115.2215,NA,"Geographe",NA,"98.jpg",323,1296,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,30.1,1
"2422",98,20210302,1899-12-30 14:42:33,24.3,-33.5733,115.2215,NA,"Geographe",NA,"98.jpg",310,431,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,64.3,1
"2423",98,20210302,1899-12-30 14:42:33,24.3,-33.5733,115.2215,NA,"Geographe",NA,"98.jpg",831,1892,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,93.8,1
"2424",98,20210302,1899-12-30 14:42:33,24.3,-33.5733,115.2215,NA,"Geographe",NA,"98.jpg",368,1666,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,64.5,1
"2425",98,20210302,1899-12-30 14:42:33,24.3,-33.5733,115.2215,NA,"Geographe",NA,"98.jpg",478,59,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,100,1
"2426",99,20210303,1899-12-30 10:01:30,21.1,-33.588,115.2299,NA,"Geographe",NA,"99.jpg",639,218,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,77.7,1
"2427",99,20210303,1899-12-30 10:01:30,21.1,-33.588,115.2299,NA,"Geographe",NA,"99.jpg",356,104,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,92.2,1
"2428",99,20210303,1899-12-30 10:01:30,21.1,-33.588,115.2299,NA,"Geographe",NA,"99.jpg",853,1266,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,30.6,1
"2429",99,20210303,1899-12-30 10:01:30,21.1,-33.588,115.2299,NA,"Geographe",NA,"99.jpg",776,1117,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,16.2,1
"2430",99,20210303,1899-12-30 10:01:30,21.1,-33.588,115.2299,NA,"Geographe",NA,"99.jpg",1043,1823,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,84.4,1
"2431",99,20210303,1899-12-30 10:01:30,21.1,-33.588,115.2299,NA,"Geographe",NA,"99.jpg",796,1132,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,18.5,1
"2432",99,20210303,1899-12-30 10:01:30,21.1,-33.588,115.2299,NA,"Geographe",NA,"99.jpg",499,1581,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,53.1,1
"2433",99,20210303,1899-12-30 10:01:30,21.1,-33.588,115.2299,NA,"Geographe",NA,"99.jpg",861,301,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,73.2,1
"2434",99,20210303,1899-12-30 10:01:30,21.1,-33.588,115.2299,NA,"Geographe",NA,"99.jpg",488,1831,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,76.5,1
"2435",99,20210303,1899-12-30 10:01:30,21.1,-33.588,115.2299,NA,"Geographe",NA,"99.jpg",992,1512,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,56.9,1
"2436",99,20210303,1899-12-30 10:01:30,21.1,-33.588,115.2299,NA,"Geographe",NA,"99.jpg",1049,634,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,55.4,1
"2437",99,20210303,1899-12-30 10:01:30,21.1,-33.588,115.2299,NA,"Geographe",NA,"99.jpg",902,19,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,100,1
"2438",99,20210303,1899-12-30 10:01:30,21.1,-33.588,115.2299,NA,"Geographe",NA,"99.jpg",252,1197,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,38.7,1
"2439",99,20210303,1899-12-30 10:01:30,21.1,-33.588,115.2299,NA,"Geographe",NA,"99.jpg",567,872,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,16.6,1
"2440",99,20210303,1899-12-30 10:01:30,21.1,-33.588,115.2299,NA,"Geographe",NA,"99.jpg",581,506,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,50.5,1
"2441",99,20210303,1899-12-30 10:01:30,21.1,-33.588,115.2299,NA,"Geographe",NA,"99.jpg",754,1632,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,57.9,1
"2442",99,20210303,1899-12-30 10:01:30,21.1,-33.588,115.2299,NA,"Geographe",NA,"99.jpg",470,1649,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,60,1
"2443",99,20210303,1899-12-30 10:01:30,21.1,-33.588,115.2299,NA,"Geographe",NA,"99.jpg",847,1499,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,48.6,1
"2444",99,20210303,1899-12-30 10:01:30,21.1,-33.588,115.2299,NA,"Geographe",NA,"99.jpg",148,1844,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,89.1,1
"2445",99,20210303,1899-12-30 10:01:30,21.1,-33.588,115.2299,NA,"Geographe",NA,"99.jpg",69,1729,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,84.4,1
"2446",99,20210303,1899-12-30 10:01:30,21.1,-33.588,115.2299,NA,"Geographe",NA,"99.jpg",628,1352,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,30,1
"2447",99,20210303,1899-12-30 10:01:30,21.1,-33.588,115.2299,NA,"Geographe",NA,"99.jpg",458,36,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,96.3,1
"2448",99,20210303,1899-12-30 10:01:30,21.1,-33.588,115.2299,NA,"Geographe",NA,"99.jpg",699,1094,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,8.8,1
"2449",99,20210303,1899-12-30 10:01:30,21.1,-33.588,115.2299,NA,"Geographe",NA,"99.jpg",901,22,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,99.7,1
"2450",99,20210303,1899-12-30 10:01:30,21.1,-33.588,115.2299,NA,"Geographe",NA,"99.jpg",37,940,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,56.7,1
"2451",100,20210302,1899-12-30 14:54:45,25.4,-33.5658,115.2022,NA,"Geographe",NA,"100.jpg",99,517,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,64.5,1
"2452",100,20210302,1899-12-30 14:54:45,25.4,-33.5658,115.2022,NA,"Geographe",NA,"100.jpg",905,47,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,100,1
"2453",100,20210302,1899-12-30 14:54:45,25.4,-33.5658,115.2022,NA,"Geographe",NA,"100.jpg",330,1276,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,37.9,1
"2454",100,20210302,1899-12-30 14:54:45,25.4,-33.5658,115.2022,NA,"Geographe",NA,"100.jpg",167,1073,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,39.9,1
"2455",100,20210302,1899-12-30 14:54:45,25.4,-33.5658,115.2022,NA,"Geographe",NA,"100.jpg",861,1454,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,58.1,1
"2456",100,20210302,1899-12-30 14:54:45,25.4,-33.5658,115.2022,NA,"Geographe",NA,"100.jpg",992,583,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,59.5,1
"2457",100,20210302,1899-12-30 14:54:45,25.4,-33.5658,115.2022,NA,"Geographe",NA,"100.jpg",1069,406,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,77.5,1
"2458",100,20210302,1899-12-30 14:54:45,25.4,-33.5658,115.2022,NA,"Geographe",NA,"100.jpg",987,1132,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,47.2,1
"2459",100,20210302,1899-12-30 14:54:45,25.4,-33.5658,115.2022,NA,"Geographe",NA,"100.jpg",441,1345,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,39.3,1
"2460",100,20210302,1899-12-30 14:54:45,25.4,-33.5658,115.2022,NA,"Geographe",NA,"100.jpg",50,785,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,53.8,1
"2461",100,20210302,1899-12-30 14:54:45,25.4,-33.5658,115.2022,NA,"Geographe",NA,"100.jpg",541,928,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,4.4,1
"2462",100,20210302,1899-12-30 14:54:45,25.4,-33.5658,115.2022,NA,"Geographe",NA,"100.jpg",846,1507,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,61.8,1
"2463",100,20210302,1899-12-30 14:54:45,25.4,-33.5658,115.2022,NA,"Geographe",NA,"100.jpg",894,1119,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,37.9,1
"2464",100,20210302,1899-12-30 14:54:45,25.4,-33.5658,115.2022,NA,"Geographe",NA,"100.jpg",82,431,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,72.1,1
"2465",100,20210302,1899-12-30 14:54:45,25.4,-33.5658,115.2022,NA,"Geographe",NA,"100.jpg",1070,563,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,66.8,1
"2466",100,20210302,1899-12-30 14:54:45,25.4,-33.5658,115.2022,NA,"Geographe",NA,"100.jpg",109,1237,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,51.8,1
"2467",100,20210302,1899-12-30 14:54:45,25.4,-33.5658,115.2022,NA,"Geographe",NA,"100.jpg",489,889,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,10.3,1
"2468",100,20210302,1899-12-30 14:54:45,25.4,-33.5658,115.2022,NA,"Geographe",NA,"100.jpg",210,1259,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,44.9,1
"2469",100,20210302,1899-12-30 14:54:45,25.4,-33.5658,115.2022,NA,"Geographe",NA,"100.jpg",108,537,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,62.5,1
"2470",100,20210302,1899-12-30 14:54:45,25.4,-33.5658,115.2022,NA,"Geographe",NA,"100.jpg",403,1641,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,69.2,1
"2471",100,20210302,1899-12-30 14:54:45,25.4,-33.5658,115.2022,NA,"Geographe",NA,"100.jpg",277,1597,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,68.9,1
"2472",100,20210302,1899-12-30 14:54:45,25.4,-33.5658,115.2022,NA,"Geographe",NA,"100.jpg",391,1913,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,96.4,1
"2473",100,20210302,1899-12-30 14:54:45,25.4,-33.5658,115.2022,NA,"Geographe",NA,"100.jpg",521,1695,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,73.2,1
"2474",100,20210302,1899-12-30 14:54:45,25.4,-33.5658,115.2022,NA,"Geographe",NA,"100.jpg",970,173,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,91.1,1
"2475",100,20210302,1899-12-30 14:54:45,25.4,-33.5658,115.2022,NA,"Geographe",NA,"100.jpg",910,172,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,88.5,1
"2476",101,20210302,1899-12-30 09:52:39,26.9,-33.5635,115.1855,NA,"Geographe",NA,"101.jpg",194,1824,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,86.4,1
"2477",101,20210302,1899-12-30 09:52:39,26.9,-33.5635,115.1855,NA,"Geographe",NA,"101.jpg",109,740,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,45.7,1
"2478",101,20210302,1899-12-30 09:52:39,26.9,-33.5635,115.1855,NA,"Geographe",NA,"101.jpg",113,1885,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,94.8,1
"2479",101,20210302,1899-12-30 09:52:39,26.9,-33.5635,115.1855,NA,"Geographe",NA,"101.jpg",901,1812,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,87.8,1
"2480",101,20210302,1899-12-30 09:52:39,26.9,-33.5635,115.1855,NA,"Geographe",NA,"101.jpg",195,976,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,30.9,1
"2481",101,20210302,1899-12-30 09:52:39,26.9,-33.5635,115.1855,NA,"Geographe",NA,"101.jpg",297,510,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,50.4,1
"2482",101,20210302,1899-12-30 09:52:39,26.9,-33.5635,115.1855,NA,"Geographe",NA,"101.jpg",439,1242,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,25.8,1
"2483",101,20210302,1899-12-30 09:52:39,26.9,-33.5635,115.1855,NA,"Geographe",NA,"101.jpg",885,1799,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,85.9,1
"2484",101,20210302,1899-12-30 09:52:39,26.9,-33.5635,115.1855,NA,"Geographe",NA,"101.jpg",529,1227,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,23.2,1
"2485",101,20210302,1899-12-30 09:52:39,26.9,-33.5635,115.1855,NA,"Geographe",NA,"101.jpg",807,359,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,66.5,1
"2486",101,20210302,1899-12-30 09:52:39,26.9,-33.5635,115.1855,NA,"Geographe",NA,"101.jpg",586,1542,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,53.9,1
"2487",101,20210302,1899-12-30 09:52:39,26.9,-33.5635,115.1855,NA,"Geographe",NA,"101.jpg",729,1106,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,23.6,1
"2488",101,20210302,1899-12-30 09:52:39,26.9,-33.5635,115.1855,NA,"Geographe",NA,"101.jpg",340,543,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,45.9,1
"2489",101,20210302,1899-12-30 09:52:39,26.9,-33.5635,115.1855,NA,"Geographe",NA,"101.jpg",170,1223,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,40.3,1
"2490",101,20210302,1899-12-30 09:52:39,26.9,-33.5635,115.1855,NA,"Geographe",NA,"101.jpg",592,797,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,19.6,1
"2491",101,20210302,1899-12-30 09:52:39,26.9,-33.5635,115.1855,NA,"Geographe",NA,"101.jpg",685,613,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,39.5,1
"2492",101,20210302,1899-12-30 09:52:39,26.9,-33.5635,115.1855,NA,"Geographe",NA,"101.jpg",781,498,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,53.5,1
